playerID,careerPassYards,careerPassTDs,careerINTs,careerPasserRating,careerCompPct,careerSacks,careerGamesStarted,careerQBRushYards,seasonHighPassYards,seasonHighPassTDs,careerRushYards,careerRushTDs,careerYPC,careerRushAttempts,careerFumbles,seasonHighRushYards,careerRecYards,careerReceptions,careerRecTDs,careerYPR,seasonHighRecYards,seasonHighReceptions,careerTargets,careerTotalTDs,seasonHighRecTDs,seasonHighRushTDs,seasons
GilmJo00,0,0,0,0.0,0,0,145,0,0,0,0,0,0,0,0,0,544,55,6,9.9,160,16,72,6,2,0,10
GilyMa00,0,0,0,0.0,0,0,19,0,0,0,0,0,0,0,0,0,78,8,0,9.8,63,6,22,0,0,0,3
GinnTe00,10,0,0,108.3,1.0,0,193,0,10,0,486,2,7.15,68,4,98,5742,412,33,13.9,790,56,685,35,10,2,14
GiveCh00,0,0,0,0.0,0,0,60,0,0,0,42,0,3.82,11,1,18,1779,107,5,16.6,698,42,237,5,3,0,4
GiveDa00,0,0,1,0.0,0.0,0,58,0,0,0,16,0,5.33,3,1,13,2318,166,12,14.0,872,59,172,12,6,0,5
GiviEr00,0,0,0,39.6,0.0,0,147,0,0,0,345,1,9.86,35,0,0,8215,571,49,14.4,0,0,0,50,0,0,10
GlenMi00,7025,47,35,78.6,0.601,83,40,140,2608,19,140,1,2.5,56,11,49,0,0,0,0,0,0,0,1,0,1,9
GlenTe00,0,0,0,39.6,0.0,0,137,0,0,0,139,1,6.95,20,5,55,8823,593,44,14.9,2408,170,614,45,11,1,12
GlovAn00,0,0,0,0.0,0,0,154,0,0,0,0,0,0,0,0,0,2478,208,24,11.9,1875,160,88,24,19,0,10
GodwCh00,0,0,0,39.6,0.0,0,120,0,0,0,74,2,5.69,13,10,38,7626,612,41,12.5,1333,104,816,43,9,1,9
GodwTe00,0,0,0,0.0,0,0,3,0,0,0,3,0,3.0,1,0,3,32,3,0,10.7,32,3,6,0,0,0,2
GoedDa00,0,0,0,0.0,0,0,108,0,0,0,1,0,1.0,1,6,1,4676,409,35,11.4,830,60,476,35,11,0,8
GoffJa00,39622,256,102,96.8,0.658,248,151,596,4688,37,596,12,2.02,295,15,108,12,2,1,6.0,7,1,2,13,1,4,10
GoldMa02,0,0,0,0.0,0,0,14,0,0,0,49,0,4.9,10,0,0,361,29,0,12.4,0,0,0,0,0,0,1
GollKe00,0,0,0,0.0,0,0,73,0,0,0,17,0,8.5,2,2,9,3670,226,22,16.2,1190,70,408,22,11,0,6
GonzAn00,0,0,0,0.0,0,0,40,0,0,0,0,0,0,0,0,0,1307,99,7,13.2,664,57,105,7,4,0,5
GonzLe20,0,0,0,0.0,0,0,13,0,0,0,0,0,0,0,0,0,68,6,0,11.3,0,0,0,0,0,0,3
GonzTo00,40,0,0,118.8,1.0,0,270,0,40,0,14,0,7.0,2,3,9,15127,1325,111,11.4,1258,102,1590,111,11,0,17
GoodEu00,0,0,0,0.0,0,0,54,0,0,0,11,0,3.67,3,0,0,1677,115,10,14.6,0,0,0,10,0,0,5
GoodHu00,0,0,0,0.0,0,0,119,0,0,0,0,0,0,0,1,0,265,37,2,7.2,105,12,41,2,1,0,8
GoodJo20,0,0,0,0.0,0,0,30,0,0,0,0,0,0,0,0,0,23,3,0,7.7,0,0,0,0,0,0,2
GoodKe00,0,0,0,0.0,0,0,15,0,0,0,231,0,3.67,63,0,0,68,7,0,9.7,0,0,0,0,0,0,2
GoodMa00,0,0,0,0.0,0,0,114,0,0,0,126,0,5.48,23,4,44,3090,191,18,16.2,962,56,376,18,4,0,11
GoodMi00,0,0,0,0.0,0,0,42,0,0,0,783,3,4.69,167,5,452,543,61,1,8.9,310,40,81,4,1,3,5
GordLa00,0,0,0,0.0,0,0,41,0,0,0,774,3,3.42,226,7,298,490,62,2,7.9,278,30,70,5,2,1,5
GordMe00,0,0,0,0.0,0,0,112,0,0,0,6543,56,4.11,1593,27,1105,2513,312,14,8.1,490,58,415,70,4,10,9
GordOl00,0,0,0,0.0,0,0,17,0,0,0,199,3,2.84,70,0,0,32,7,1,4.6,0,0,0,4,0,0,1
GordRi00,0,0,0,0.0,0,0,35,0,0,0,0,0,0,0,0,0,14,4,1,3.5,9,2,10,1,1,0,5
GoreFr00,0,0,0,0.0,0,0,241,0,0,0,16000,81,4.28,3735,46,1695,3985,484,18,8.2,485,61,625,99,4,10,16
GoulAn00,0,0,0,0.0,0,0,19,0,0,0,0,0,0,0,0,0,29,3,0,9.7,23,2,1,0,0,0,2
GradBr00,4057,21,24,65.8,0.529,53,37,329,1661,9,329,0,3.74,88,7,161,0,0,0,0,0,0,0,0,0,0,9
GragCh00,0,0,0,0.0,0,0,32,0,0,0,0,0,0,0,0,0,251,24,2,10.5,150,12,37,2,1,0,3
GrahDa00,0,0,0,0.0,0,0,148,0,0,0,0,0,0,0,3,0,2490,224,25,11.1,409,38,268,25,7,0,11
GrahGa00,0,0,0,0.0,0,0,60,0,0,0,0,0,0,0,2,0,1059,100,10,10.6,545,49,178,10,5,0,6
GrahJa00,0,0,0,0.0,0,0,36,0,0,0,454,2,3.52,129,0,408,104,20,0,5.2,92,17,3,2,0,2,6
GrahJe00,0,0,0,0.0,0,0,160,0,0,0,0,0,0,0,0,0,8172,542,30,15.1,0,0,0,30,0,0,11
GrahJi00,0,0,0,0.0,0,0,197,0,0,0,3,0,1.5,2,9,3,8545,719,89,11.9,1310,99,1115,89,16,0,14
GrahKe00,7801,39,33,69.0,0.518,40,81,424,5095,27,424,5,3.5,121,3,313,15,2,0,7.5,16,1,1,5,0,4,10
GrahSc00,0,0,0,0.0,0,0,57,0,0,0,1267,7,3.48,364,0,0,126,20,0,6.3,0,0,0,7,0,0,6
GrahT.00,0,0,0,0.0,0,0,47,0,0,0,19,0,3.8,5,1,14,794,61,4,13.0,361,31,128,4,2,0,4
GranJa00,0,0,0,0.0,0,0,81,0,0,0,76,1,4.47,17,1,33,1140,100,7,11.4,373,36,161,8,2,1,6
GranJo20,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GranKy00,0,0,0,0.0,0,0,79,0,0,0,2,0,1.0,2,1,2,998,93,1,10.7,368,31,136,1,1,0,5
GranNo20,0,0,0,0.0,0,0,18,0,0,0,12,0,2.0,6,0,0,34,2,0,17.0,0,0,0,0,0,0,4
GranOt00,0,0,0,39.6,0.0,0,33,0,0,0,10,0,3.33,3,0,0,565,37,1,15.3,0,0,0,1,0,0,5
GranRy01,0,0,0,0.0,0,0,80,0,0,0,0,0,0,0,0,0,1333,123,7,10.8,573,45,202,7,4,0,6
GrayCy00,0,0,0,0.0,0,0,35,0,0,0,99,1,4.12,24,0,44,64,9,0,7.1,46,7,13,1,0,1,3
GrayDa02,0,0,0,0.0,0,0,13,0,0,0,9,0,9.0,1,0,9,10,1,0,10.0,10,1,7,0,0,0,1
GrayEr01,0,0,0,0.0,0,0,34,0,0,0,79,0,2.55,31,2,48,104,16,0,6.5,82,10,18,0,0,0,3
GrayGa00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GrayNo00,0,0,0,0.0,0,0,83,0,0,0,-2,1,-0.67,3,0,1,1255,124,9,10.1,437,40,134,10,5,1,5
GrazTo00,999,2,8,51.4,0.489,12,18,51,753,2,51,0,3.19,16,1,40,0,0,0,0,0,0,0,0,0,0,3
GrbaEl00,16774,99,81,79.6,0.591,81,105,388,6533,40,388,7,2.38,163,6,248,0,0,0,0,0,0,0,7,0,5,9
GreeA.00,0,0,0,0.0,0,0,158,0,0,0,93,0,8.45,11,12,53,10514,727,70,14.5,1426,98,1268,70,11,0,12
GreeAh00,20,1,0,125.0,0.5,0,148,0,20,1,9205,60,4.48,2056,34,1883,2883,378,14,7.6,594,72,442,74,5,15,12
GreeAl00,0,0,0,0.0,0,0,29,0,0,0,510,0,3.42,149,1,464,139,21,0,6.6,125,18,32,0,0,0,3
GreeAn00,0,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,2,1,0,2.0,2,1,2,0,0,0,1
GreeBo00,0,0,1,0.0,0.0,0,60,0,0,0,1561,6,3.74,417,0,0,428,56,2,7.6,0,0,0,8,0,0,5
GreeDa23,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,10,2,1,5.0,0,0,0,1,0,0,1
GreeDo00,0,0,0,0.0,0,0,31,0,0,0,0,0,0,0,0,0,941,68,6,13.8,549,36,141,6,4,0,2
GreeE.00,0,0,0,0.0,0,0,29,0,0,0,0,0,0,0,0,0,665,54,2,12.3,287,21,70,2,1,0,3
GreeEr00,0,0,0,0.0,0,0,120,0,0,0,0,0,0,0,0,0,4390,362,36,12.1,4353,355,10,36,34,0,10
GreeGa00,0,0,0,0.0,0,0,58,0,0,0,2136,6,3.88,551,0,0,232,32,1,7.2,0,0,0,7,0,0,5
GreeHa00,0,0,0,0.0,0,0,124,0,0,0,4365,13,3.79,1151,0,0,1644,213,4,7.7,0,0,0,17,0,0,9
GreeJa00,0,0,0,0.0,0,0,66,0,0,0,42,0,3.23,13,0,13,2311,162,7,14.3,791,56,281,7,3,0,5
GreeJu00,0,0,0,0.0,0,0,39,0,0,0,4,0,0.8,5,0,4,65,13,0,5.0,32,7,13,0,0,0,3
GreeLa00,0,0,0,0.0,0,0,53,0,0,0,0,0,0,0,0,0,1391,95,8,14.6,429,37,156,8,4,0,5
GreeMa00,0,0,0,0.0,0,0,53,0,0,0,496,6,4.28,116,0,0,213,22,1,9.7,0,0,0,7,0,0,4
GreeMa02,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GreeMi00,0,0,2,0.0,0.0,0,32,0,0,0,142,1,3.94,36,1,71,121,19,2,6.4,64,12,24,3,1,1,3
GreePa00,0,0,0,0.0,0,0,49,0,0,0,0,0,0,0,0,0,544,69,3,7.9,0,0,0,3,0,0,8
GreeRa00,0,0,0,0.0,0,0,25,0,0,0,0,0,0,0,2,0,185,30,2,6.2,93,19,51,2,2,0,4
GreeSc00,0,0,0,0.0,0,0,34,0,0,0,157,1,3.49,45,0,157,290,44,2,6.6,286,43,1,3,2,1,4
GreeSh00,0,0,0,0.0,0,0,85,0,0,0,4110,24,4.14,993,12,1063,534,72,0,7.4,211,30,110,24,0,8,6
GreeSk20,0,0,0,0.0,0,0,11,0,0,0,1,0,1.0,1,0,1,33,3,0,11.0,40,4,4,0,0,0,3
GreeTe00,0,0,0,0.0,0,0,50,0,0,0,0,0,0,0,0,0,640,38,4,16.8,0,0,0,4,0,0,11
GreeTr00,28475,162,114,86.0,0.606,210,120,914,4589,27,914,6,3.76,243,14,225,-7,3,0,-2.3,1,2,1,6,0,2,16
GreeTr01,0,0,0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,69,6,1,11.5,0,0,0,1,0,0,2
GreeVi00,0,0,0,0.0,0,0,137,0,0,0,3,0,1.5,2,0,3,1145,102,7,11.2,237,22,149,7,1,0,10
GreeWi00,0,0,0,0.0,0,0,114,0,0,0,1,0,1.0,1,0,0,3720,237,26,15.7,0,0,0,26,0,0,9
GreeWi01,0,0,0,0.0,0,0,46,0,0,0,2109,9,3.71,568,12,887,277,45,0,6.2,113,16,56,9,0,6,4
GreeYa00,0,0,0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,234,18,0,13.0,234,18,40,0,0,0,3
GreiCh00,69,1,0,77.3,0.438,3,5,1,65,1,1,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
GresJe00,0,0,0,0.0,0,0,132,0,0,0,0,0,0,0,13,0,3752,377,29,10.0,737,64,566,29,6,0,9
GricMa00,0,0,0,39.6,0.0,0,10,0,0,0,41,1,2.73,15,0,41,29,7,0,4.1,29,7,11,1,0,1,1
GrieBr00,19440,119,99,82.7,0.627,193,93,582,3214,23,582,5,2.45,238,24,173,-10,2,0,-5.0,0,1,2,5,0,2,11
GrieMa00,0,0,0,39.6,0.0,0,32,0,0,0,180,2,3.0,60,0,0,8,1,0,8.0,0,0,0,2,0,0,2
GrieWi00,228,0,4,33.2,0.538,6,2,22,228,0,22,0,3.14,7,1,22,0,0,0,0,0,0,0,0,0,0,1
GrifHo00,0,0,0,0.0,0,0,121,0,0,0,351,3,2.9,121,0,281,844,122,9,6.9,559,81,69,12,6,2,10
GrifJu00,0,0,0,0.0,0,0,96,0,0,0,413,1,4.39,94,5,168,989,141,12,7.0,220,26,149,13,3,1,7
GrifKe00,0,0,0,0.0,0,0,65,0,0,0,1343,3,4.08,329,0,0,460,61,2,7.5,0,0,0,5,0,0,5
GrifQu00,0,0,0,0.0,0,0,16,0,0,0,656,2,3.66,179,6,345,129,18,1,7.2,68,10,18,3,1,2,2
GrifRi00,0,0,0,0.0,0,0,90,0,0,0,0,0,0,0,0,0,296,21,0,14.1,296,21,3,0,0,0,8
GrifRo01,9271,43,30,86.5,0.63,131,56,1809,3203,20,1809,10,5.89,307,21,815,0,0,0,0,0,0,1,10,0,7,9
GrifRy00,0,0,0,0.0,0,0,134,0,0,0,0,0,0,0,2,0,2184,210,14,10.4,442,50,324,14,5,0,10
GrifSt22,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GrigBi00,0,0,0,0.0,0,0,64,0,0,0,0,0,0,0,0,0,262,25,1,10.5,0,0,0,1,0,0,6
GronDa00,0,0,0,0.0,0,0,21,0,0,0,0,0,0,0,0,0,69,9,0,7.7,64,8,16,0,0,0,3
GronRo00,0,0,0,0.0,0,0,143,0,0,0,2,1,2.0,1,5,2,9286,621,92,15.0,1327,90,961,93,17,1,12
GrosRe00,10232,56,60,71.4,0.552,92,54,106,3197,23,106,4,1.31,81,10,48,-4,1,0,-4.0,0,1,1,4,0,2,9
GuerIs00,0,0,0,0.0,0,0,30,0,0,0,420,4,5.0,84,1,420,152,15,0,10.1,152,15,16,4,0,4,2
GuesTe00,0,0,0,0.0,0,0,3,0,0,0,-4,0,-2.0,2,0,0,69,2,1,34.5,0,0,0,1,0,0,1
GuicDe00,0,0,0,0.0,0,0,5,0,0,0,245,2,5.83,42,0,245,79,7,1,11.3,79,7,9,3,1,2,2
GumaMi00,38,2,1,109.7,0.667,0,106,0,0,0,1286,11,3.76,342,0,0,1433,150,4,9.6,0,0,0,15,0,0,9
GuntMi20,0,0,0,0.0,0,0,4,0,0,0,12,0,0.8,15,0,0,0,0,0,0,0,0,0,0,0,0,1
GurlTo01,0,0,0,0.0,0,0,88,0,0,0,6082,67,4.17,1460,16,1305,2254,243,12,9.3,788,64,336,79,6,17,6
HackCh01,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HackD.00,0,0,0,0.0,0,0,42,0,0,0,0,0,0,0,1,0,1575,118,9,13.3,610,45,118,9,4,0,5
HaddDr00,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,11,1,0,11.0,11,1,1,0,0,0,5
HaddMi00,0,0,0,0.0,0,0,120,0,0,0,1635,3,3.01,543,0,0,1310,172,3,7.6,0,0,0,6,0,0,8
HadnJa00,0,0,1,0.0,0.0,0,43,0,0,0,1029,5,3.87,266,0,0,426,54,0,7.9,0,0,0,5,0,0,4
HaenJa00,226,1,1,62.6,0.462,6,8,22,226,1,22,0,2.0,11,0,22,0,0,0,0,0,0,0,0,0,0,2
HagaDe00,0,0,0,0.0,0,0,99,0,0,0,0,0,0,0,0,0,1734,148,7,11.7,373,29,216,7,2,0,9
HagaMa00,5,0,0,87.5,1.0,1,6,0,5,0,-2,0,-0.67,3,0,2,108,9,0,12.0,101,8,9,0,0,0,3
HakiAz00,72,1,0,158.3,1.0,0,110,0,51,1,198,1,6.39,31,9,51,4191,316,28,13.3,734,53,395,29,8,1,9
HaliRo20,0,0,0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HallAn00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HallBr03,4,1,0,122.9,1.0,0,56,0,4,1,3398,18,4.5,755,9,1065,1642,188,9,8.7,591,76,202,27,4,5,4
HallDa00,0,0,0,39.6,0.0,0,112,0,0,0,242,0,4.48,54,1,66,1747,162,9,10.8,436,40,177,9,3,0,9
HallJa00,168,0,1,70.4,0.65,4,3,14,168,0,14,0,2.33,6,0,14,0,0,0,0,0,0,0,0,0,0,1
HallRo00,0,0,0,0.0,0,0,119,0,0,0,0,0,0,0,0,0,2609,230,10,11.3,0,0,0,10,0,0,9
HallRo02,0,0,0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,9,1,0,9.0,9,1,1,0,0,0,2
HallTi20,0,0,0,0.0,0,0,18,0,0,0,127,0,4.88,26,0,0,9,1,0,9.0,0,0,0,0,0,0,2
HallTy00,0,0,0,0.0,0,0,86,0,0,0,62,1,3.65,17,0,62,487,65,3,7.5,465,59,8,4,3,1,8
HamdGi00,7,0,0,58.3,0.5,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HamiCo00,0,0,0,0.0,0,0,14,0,0,0,0,0,0,0,0,0,242,18,2,13.4,234,17,34,2,2,0,5
HamiDa01,0,0,0,0.0,0,0,46,0,0,0,0,0,0,0,1,0,833,81,5,10.3,297,30,142,5,2,0,3
HamiDe20,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HamiJo20,0,0,0,0.0,0,1,1,-2,0,0,-2,0,-2.0,1,0,-2,0,0,0,0,0,0,0,0,0,0,1
HamiJu20,0,0,0,0.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HamlKJ00,0,0,0,0.0,0,0,23,0,0,0,63,0,5.73,11,1,40,620,42,3,14.8,381,30,80,3,3,0,3
HampLo00,0,0,0,0.0,0,0,70,0,0,0,1949,22,3.9,500,0,0,954,123,6,7.8,0,0,0,28,0,0,5
HampOm00,0,0,0,0.0,0,0,9,0,0,0,545,4,4.4,124,0,0,192,32,1,6.0,0,0,0,5,0,0,1
HampRo00,0,0,0,0.0,0,0,104,0,0,0,6897,49,3.78,1824,0,0,1309,174,2,7.5,0,0,0,51,0,0,8
HancAn00,0,0,0,0.0,0,0,59,0,0,0,0,0,0,0,0,0,1266,73,5,17.3,0,0,0,5,0,0,5
HankLe00,0,0,0,0.0,0,0,41,0,0,0,5,0,2.5,2,0,5,1408,107,9,13.2,543,38,174,9,3,0,5
HannJa00,0,0,0,0.0,0,0,78,0,0,0,0,0,0,0,0,0,374,37,1,10.1,88,12,55,1,1,0,6
HannRy00,0,0,0,0.0,0,0,54,0,0,0,0,0,0,0,0,0,215,22,2,9.8,110,13,22,2,1,0,5
HannTr00,0,0,0,0.0,0,0,37,0,0,0,5,0,5.0,1,0,0,166,13,0,12.8,0,0,0,0,0,0,3
HansBy00,0,0,0,0.0,0,0,28,0,0,0,718,1,3.8,189,1,383,146,16,1,9.1,82,9,15,2,1,1,3
HansCh00,0,0,0,0.0,0,0,20,0,0,0,0,0,0,0,0,0,330,26,1,12.7,236,17,41,1,1,0,4
HapePa00,0,0,0,0.0,0,0,124,0,0,0,1,0,0.33,3,0,1,287,51,11,5.6,96,15,63,11,4,0,8
HarbCl00,0,0,0,0.0,0,0,98,0,0,0,0,0,0,0,3,0,1170,114,8,10.3,292,26,166,8,2,0,7
HarbJa20,0,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,46,4,0,11.5,0,0,0,0,0,0,2
HarbJi00,26288,129,117,77.6,0.588,49,177,2787,22245,111,2787,18,4.97,561,7,2648,-8,2,0,-4.0,0,2,0,18,0,18,14
HardAn00,0,0,0,0.0,0,0,10,0,0,0,94,0,3.62,26,0,0,36,6,0,6.0,0,0,0,0,0,0,4
HardDa00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HardJa00,0,0,0,0.0,0,0,16,0,0,0,0,0,0,0,0,0,96,10,2,9.6,87,9,10,2,2,0,2
HardJu00,0,0,0,0.0,0,0,73,0,0,0,0,0,0,0,1,0,946,95,9,10.0,221,21,144,9,4,0,5
HardMe00,0,0,0,0.0,0,0,82,0,0,0,190,3,7.31,26,3,62,2302,178,16,12.9,693,59,258,19,6,2,7
HardMo00,0,0,0,0.0,0,0,23,0,0,0,537,1,3.51,153,3,271,138,16,0,8.6,122,14,26,1,0,1,3
HardTe00,0,0,0,0.0,0,0,49,0,0,0,0,0,0,0,4,0,461,68,3,6.8,222,30,112,3,2,0,4
HargTo00,0,0,0,0.0,0,0,12,0,0,0,0,0,0,0,0,0,205,17,0,12.1,0,0,0,0,0,0,2
HarmDe00,0,0,0,39.6,0.0,0,39,0,0,0,361,2,3.84,94,0,0,203,23,0,8.8,0,0,0,2,0,0,3
HarmKe00,11,0,0,112.5,1.0,0,16,0,11,0,0,0,0,0,0,0,365,30,0,12.2,365,30,44,0,0,0,1
HarmKe20,0,0,0,0.0,0,0,9,0,0,0,37,0,12.33,3,0,0,0,0,0,0,0,0,0,0,0,0,2
HarmMi20,0,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,4,1,0,4.0,0,0,0,0,0,0,1
HarmRo00,0,0,0,0.0,0,0,181,0,0,0,2774,10,4.51,615,0,0,6076,582,24,10.4,0,0,0,34,0,0,12
HarnCh00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HarpAl00,46,0,0,118.8,1.0,0,102,0,46,0,15,0,15.0,1,0,15,3473,191,21,18.2,3473,191,2,21,21,0,9
HarpCh00,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HarpJa01,0,0,0,0.0,0,0,23,0,0,0,74,4,2.06,36,1,44,40,5,0,8.0,32,4,7,4,0,3,2
HarpJu01,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
HarpMi00,0,0,0,0.0,0,0,35,0,0,0,3,0,3.0,1,0,0,352,25,1,14.1,0,0,0,1,0,0,6
HarrCl20,0,0,0,0.0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
HarrDa06,0,0,0,0.0,0,0,44,0,0,0,2188,21,4.64,472,3,929,297,42,0,7.1,132,18,53,21,0,15,5
HarrDe00,0,0,0,0.0,0,0,44,0,0,0,43,0,2.53,17,0,43,81,17,2,4.8,74,16,3,2,2,0,6
HarrDw00,0,0,0,0.0,0,0,109,0,0,0,37,0,4.11,9,1,12,874,77,8,11.4,396,36,122,8,4,0,10
HarrEl21,0,0,0,0.0,0,0,14,0,0,0,23,0,2.88,8,0,0,26,3,0,8.7,0,0,0,0,0,0,1
HarrEm00,0,0,0,0.0,0,0,83,0,0,0,36,0,18.0,2,0,0,2011,150,9,13.4,0,0,0,9,0,0,8
HarrJa00,0,0,0,0.0,0,0,167,0,0,0,1,0,1.0,1,0,1,4410,393,25,11.2,3670,314,114,25,17,0,12
HarrJa03,0,0,0,0.0,0,0,18,0,0,0,0,0,0,0,0,0,6,1,0,6.0,6,1,1,0,0,0,3
HarrJe00,0,0,0,0.0,0,0,63,0,0,0,1681,7,4.72,356,5,862,490,70,3,7.0,220,34,88,10,2,5,6
HarrJo00,14693,79,85,69.4,0.561,123,81,402,3047,19,402,0,2.83,142,7,175,8,3,0,2.7,8,1,3,0,0,0,6
HarrKe01,0,0,0,0.0,0,0,9,0,0,0,117,2,3.44,34,0,65,58,3,0,19.3,58,3,3,2,0,1,2
HarrLa20,0,0,0,0.0,0,0,4,0,0,0,-7,0,-1.75,4,0,0,0,0,0,0,0,0,0,0,0,0,1
HarrMa00,0,0,0,0.0,0,0,190,0,0,0,28,0,2.8,10,9,10,14580,1102,128,13.2,2511,198,1166,128,21,0,13
HarrMa09,0,0,0,0.0,0,0,29,0,0,0,0,0,0,0,1,0,1493,103,12,14.5,885,62,116,12,8,0,2
HarrNK00,0,0,0,0.0,0,0,49,0,0,0,49,0,7.0,7,1,49,714,64,5,11.2,309,33,112,5,2,0,5
HarrNa00,4,0,0,83.3,1.0,0,71,0,4,0,4373,28,3.93,1112,5,1200,1174,183,6,6.4,467,74,233,34,3,8,5
HarrPe00,0,0,0,0.0,0,0,59,0,0,0,683,6,4.41,155,0,0,144,26,0,5.5,0,0,0,6,0,0,6
HarrRa00,0,0,0,0.0,0,0,54,0,0,0,2509,16,3.67,684,0,2473,739,114,1,6.5,735,111,3,17,1,16,7
HarrRo21,0,0,0,0.0,0,0,38,0,0,0,0,0,0,0,0,0,28,2,0,14.0,0,0,0,0,0,0,3
HarrRu20,0,0,0,0.0,0,0,18,0,0,0,29,0,3.22,9,0,0,59,6,0,9.8,0,0,0,0,0,0,2
HarrSa20,0,0,0,0.0,0,0,6,0,0,0,15,0,2.5,6,0,0,43,5,0,8.6,0,0,0,0,0,0,8
HarrTo21,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HarrTr03,0,0,0,0.0,0,0,17,0,0,0,10,0,5.0,2,0,0,324,30,1,10.8,0,0,0,1,0,0,1
HarrWi00,0,0,0,0.0,0,0,30,0,0,0,0,0,0,0,0,0,110,12,1,9.2,0,0,0,1,0,0,4
HartBe00,0,0,0,0.0,0,0,131,0,0,0,0,0,0,0,0,0,312,31,1,10.1,138,12,37,1,1,0,10
HartBr00,0,0,0,0.0,0,0,104,0,0,0,65,1,9.29,7,4,29,4766,344,14,13.9,1083,76,599,15,4,1,7
HartLa20,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
HartMi00,0,0,0,0.0,0,0,21,0,0,0,264,2,3.72,71,1,185,97,12,0,8.1,54,6,15,2,0,1,3
HarvFr20,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HarvMa20,0,0,0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HarvPe00,0,0,0,0.0,0,0,75,0,0,0,927,5,6.35,146,6,345,4026,353,22,11.4,967,87,520,27,6,2,8
HarvRJ00,0,0,0,39.6,0.0,0,17,0,0,0,540,7,3.7,146,0,0,356,47,5,7.6,0,0,0,12,0,0,1
HaskDw00,2804,12,14,74.4,0.601,49,16,147,1439,7,147,1,3.67,40,4,101,0,0,0,0,0,0,0,1,0,1,2
HaskHa00,0,0,0,0.0,0,0,44,0,0,0,229,2,3.01,76,1,93,119,18,1,6.6,57,11,15,3,1,2,4
HassMa00,36638,212,153,82.4,0.605,358,209,1231,3966,28,1231,8,3.37,365,20,202,0,0,0,0,0,0,0,8,0,3,18
HassMi00,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
HastAn00,0,0,0,0.0,0,0,104,0,0,0,156,0,12.0,13,0,152,3307,266,18,12.4,2743,226,64,18,17,0,8
HatcMa00,0,0,0,0.0,0,0,65,0,0,0,0,0,0,0,0,0,887,60,6,14.8,270,18,82,6,2,0,7
HaviSt00,0,0,0,0.0,0,0,28,0,0,0,29,1,2.23,13,0,22,171,25,1,6.8,128,18,33,2,1,1,3
HaweJa00,0,0,0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,187,16,3,11.7,0,0,0,3,0,0,1
HawkCo00,0,0,0,0.0,0,0,131,0,0,0,50,0,2.5,20,0,50,4573,366,18,12.5,4050,317,97,18,17,0,9
